cod_siafi_municipio,municipio,uf,estado,data_emissao,moviment_liquida,moviment_liquida_acum,saldo,Unnamed: 0,code_muni,name_muni
8661,FLORES DA CUNHA,RS,RIO GRANDE DO SUL,23/04/2024,1100000,2200000,2200000,170.0,4308201.0,FLORES DA CUNHA
8661,FLORES DA CUNHA,RS,RIO GRANDE DO SUL,30/04/2024,150000,300000,300000,170.0,4308201.0,FLORES DA CUNHA
8661,FLORES DA CUNHA,RS,RIO GRANDE DO SUL,09/05/2024,100000,100000,100000,170.0,4308201.0,FLORES DA CUNHA
8663,FONTOURA XAVIER,RS,RIO GRANDE DO SUL,16/04/2024,500000,1000000,1000000,172.0,4308300.0,FONTOURA XAVIER
8663,FONTOURA XAVIER,RS,RIO GRANDE DO SUL,17/04/2024,191000,382000,382000,172.0,4308300.0,FONTOURA XAVIER
8663,FONTOURA XAVIER,RS,RIO GRANDE DO SUL,22/04/2024,300000,600000,600000,172.0,4308300.0,FONTOURA XAVIER
8663,FONTOURA XAVIER,RS,RIO GRANDE DO SUL,23/04/2024,460000,920000,920000,172.0,4308300.0,FONTOURA XAVIER
8663,FONTOURA XAVIER,RS,RIO GRANDE DO SUL,08/05/2024,223379,223379,223379,172.0,4308300.0,FONTOURA XAVIER
8663,FONTOURA XAVIER,RS,RIO GRANDE DO SUL,09/05/2024,304800,304800,304800,172.0,4308300.0,FONTOURA XAVIER
8665,FORMIGUEIRO,RS,RIO GRANDE DO SUL,16/04/2024,550000,1100000,1100000,173.0,4308409.0,FORMIGUEIRO
8667,FREDERICO WESTPHALEN,RS,RIO GRANDE DO SUL,24/04/2024,300000,600000,600000,176.0,4308508.0,FREDERICO WESTPHALEN
8667,FREDERICO WESTPHALEN,RS,RIO GRANDE DO SUL,08/05/2024,100000,100000,100000,176.0,4308508.0,FREDERICO WESTPHALEN
8669,GARIBALDI,RS,RIO GRANDE DO SUL,08/04/2024,90000,180000,180000,177.0,4308607.0,GARIBALDI
8669,GARIBALDI,RS,RIO GRANDE DO SUL,22/04/2024,1050000,2100000,2100000,177.0,4308607.0,GARIBALDI
8669,GARIBALDI,RS,RIO GRANDE DO SUL,23/04/2024,1950000,3900000,3900000,177.0,4308607.0,GARIBALDI
8671,GAURAMA,RS,RIO GRANDE DO SUL,24/04/2024,450000,900000,900000,179.0,4308706.0,GAURAMA
8673,GENERAL CAMARA,RS,RIO GRANDE DO SUL,22/04/2024,620000,1240000,1240000,180.0,4308805.0,GENERAL CAMARA
8675,SAO VICENTE DO SUL,RS,RIO GRANDE DO SUL,16/04/2024,350000,700000,700000,420.0,4319802.0,SAO VICENTE DO SUL
8675,SAO VICENTE DO SUL,RS,RIO GRANDE DO SUL,08/05/2024,83953,83953,83953,420.0,4319802.0,SAO VICENTE DO SUL
8677,GETULIO VARGAS,RS,RIO GRANDE DO SUL,23/04/2024,400000,800000,800000,182.0,4308904.0,GETULIO VARGAS
8677,GETULIO VARGAS,RS,RIO GRANDE DO SUL,08/05/2024,304800,304800,304800,182.0,4308904.0,GETULIO VARGAS
8679,GIRUA,RS,RIO GRANDE DO SUL,16/04/2024,100000,200000,200000,183.0,4309001.0,GIRUA
8679,GIRUA,RS,RIO GRANDE DO SUL,24/04/2024,400000,800000,800000,183.0,4309001.0,GIRUA
8679,GIRUA,RS,RIO GRANDE DO SUL,30/04/2024,900000,1800000,1800000,183.0,4309001.0,GIRUA
8679,GIRUA,RS,RIO GRANDE DO SUL,08/05/2024,15528,15528,15528,183.0,4309001.0,GIRUA
8681,GRAMADO,RS,RIO GRANDE DO SUL,24/04/2024,750000,1500000,1500000,185.0,4309100.0,GRAMADO
8681,GRAMADO,RS,RIO GRANDE DO SUL,30/04/2024,3279350,6558700,6558700,185.0,4309100.0,GRAMADO
8683,GRAVATAI,RS,RIO GRANDE DO SUL,16/04/2024,3500000,7000000,7000000,188.0,4309209.0,GRAVATAI
8683,GRAVATAI,RS,RIO GRANDE DO SUL,25/04/2024,150000,300000,300000,188.0,4309209.0,GRAVATAI
8683,GRAVATAI,RS,RIO GRANDE DO SUL,30/04/2024,1595000,3190000,3190000,188.0,4309209.0,GRAVATAI
8683,GRAVATAI,RS,RIO GRANDE DO SUL,08/05/2024,269716,269716,269716,188.0,4309209.0,GRAVATAI
8685,GUAIBA,RS,RIO GRANDE DO SUL,16/04/2024,800000,1600000,1600000,190.0,4309308.0,GUAIBA
8685,GUAIBA,RS,RIO GRANDE DO SUL,23/04/2024,223000,446000,446000,190.0,4309308.0,GUAIBA
8685,GUAIBA,RS,RIO GRANDE DO SUL,06/05/2024,200000,200000,200000,190.0,4309308.0,GUAIBA
8687,GUAPORE,RS,RIO GRANDE DO SUL,16/04/2024,300000,600000,600000,191.0,4309407.0,GUAPORE
8687,GUAPORE,RS,RIO GRANDE DO SUL,22/04/2024,450000,900000,900000,191.0,4309407.0,GUAPORE
8687,GUAPORE,RS,RIO GRANDE DO SUL,23/04/2024,1226000,2452000,2452000,191.0,4309407.0,GUAPORE
8687,GUAPORE,RS,RIO GRANDE DO SUL,25/04/2024,290000,580000,580000,191.0,4309407.0,GUAPORE
8687,GUAPORE,RS,RIO GRANDE DO SUL,29/04/2024,50000,100000,100000,191.0,4309407.0,GUAPORE
8689,GUARANI DAS MISSOES,RS,RIO GRANDE DO SUL,16/04/2024,650000,1300000,1300000,192.0,4309506.0,GUARANI DAS MISSOES
8689,GUARANI DAS MISSOES,RS,RIO GRANDE DO SUL,22/04/2024,100000,200000,200000,192.0,4309506.0,GUARANI DAS MISSOES
8689,GUARANI DAS MISSOES,RS,RIO GRANDE DO SUL,08/05/2024,149939,149939,149939,192.0,4309506.0,GUARANI DAS MISSOES
8691,HORIZONTINA,RS,RIO GRANDE DO SUL,12/04/2024,100000,200000,200000,195.0,4309605.0,HORIZONTINA
8691,HORIZONTINA,RS,RIO GRANDE DO SUL,16/04/2024,500000,1000000,1000000,195.0,4309605.0,HORIZONTINA
8693,CHARQUEADAS,RS,RIO GRANDE DO SUL,24/04/2024,1240000,2480000,2480000,106.0,4305355.0,CHARQUEADAS
8693,CHARQUEADAS,RS,RIO GRANDE DO SUL,08/05/2024,381719,381719,381719,106.0,4305355.0,CHARQUEADAS
8695,HUMAITA,RS,RIO GRANDE DO SUL,24/04/2024,130000,260000,260000,197.0,4309704.0,HUMAITA
8697,IBIACA,RS,RIO GRANDE DO SUL,24/04/2024,100000,200000,200000,199.0,4309803.0,IBIACA
8699,IBIRAIARAS,RS,RIO GRANDE DO SUL,19/04/2024,384205,768410,768410,200.0,4309902.0,IBIRAIARAS
8699,IBIRAIARAS,RS,RIO GRANDE DO SUL,22/04/2024,81205,162410,162410,200.0,4309902.0,IBIRAIARAS
8699,IBIRAIARAS,RS,RIO GRANDE DO SUL,23/04/2024,100000,200000,200000,200.0,4309902.0,IBIRAIARAS
8699,IBIRAIARAS,RS,RIO GRANDE DO SUL,08/05/2024,304800,304800,304800,200.0,4309902.0,IBIRAIARAS
8701,IBIRUBA,RS,RIO GRANDE DO SUL,12/04/2024,50000,100000,100000,202.0,4310009.0,IBIRUBA
8701,IBIRUBA,RS,RIO GRANDE DO SUL,24/04/2024,750000,1500000,1500000,202.0,4310009.0,IBIRUBA
8701,IBIRUBA,RS,RIO GRANDE DO SUL,30/04/2024,150000,300000,300000,202.0,4310009.0,IBIRUBA
8701,IBIRUBA,RS,RIO GRANDE DO SUL,08/05/2024,628200,628200,628200,202.0,4310009.0,IBIRUBA
8703,IGREJINHA,RS,RIO GRANDE DO SUL,24/04/2024,150000,300000,300000,203.0,4310108.0,IGREJINHA
8703,IGREJINHA,RS,RIO GRANDE DO SUL,30/04/2024,150000,300000,300000,203.0,4310108.0,IGREJINHA
8703,IGREJINHA,RS,RIO GRANDE DO SUL,02/05/2024,50000,50000,50000,203.0,4310108.0,IGREJINHA
8705,IJUI,RS,RIO GRANDE DO SUL,01/04/2024,270000,540000,540000,204.0,4310207.0,IJUI
8705,IJUI,RS,RIO GRANDE DO SUL,16/04/2024,900000,1800000,1800000,204.0,4310207.0,IJUI
8705,IJUI,RS,RIO GRANDE DO SUL,26/04/2024,100000,200000,200000,204.0,4310207.0,IJUI
8705,IJUI,RS,RIO GRANDE DO SUL,29/04/2024,100000,200000,200000,204.0,4310207.0,IJUI
8705,IJUI,RS,RIO GRANDE DO SUL,08/05/2024,200000,200000,200000,204.0,4310207.0,IJUI
8705,IJUI,RS,RIO GRANDE DO SUL,09/05/2024,500000,500000,500000,204.0,4310207.0,IJUI
8707,ILOPOLIS,RS,RIO GRANDE DO SUL,16/04/2024,200000,400000,400000,205.0,4310306.0,ILOPOLIS
8709,INDEPENDENCIA,RS,RIO GRANDE DO SUL,26/04/2024,100000,200000,200000,208.0,4310405.0,INDEPENDENCIA
8711,IRAI,RS,RIO GRANDE DO SUL,18/04/2024,191000,382000,382000,212.0,4310504.0,IRAI
8711,IRAI,RS,RIO GRANDE DO SUL,23/04/2024,100000,200000,200000,212.0,4310504.0,IRAI
8711,IRAI,RS,RIO GRANDE DO SUL,08/05/2024,304800,304800,304800,212.0,4310504.0,IRAI
8713,ITAQUI,RS,RIO GRANDE DO SUL,16/04/2024,570000,1140000,1140000,216.0,4310603.0,ITAQUI
8713,ITAQUI,RS,RIO GRANDE DO SUL,23/04/2024,100000,200000,200000,216.0,4310603.0,ITAQUI
8715,ITATIBA DO SUL,RS,RIO GRANDE DO SUL,16/04/2024,600000,1200000,1200000,218.0,4310702.0,ITATIBA DO SUL
8715,ITATIBA DO SUL,RS,RIO GRANDE DO SUL,08/05/2024,413275,413275,413275,218.0,4310702.0,ITATIBA DO SUL
8717,IVOTI,RS,RIO GRANDE DO SUL,16/04/2024,250000,500000,500000,220.0,4310801.0,IVOTI
8717,IVOTI,RS,RIO GRANDE DO SUL,23/04/2024,300000,600000,600000,220.0,4310801.0,IVOTI
8717,IVOTI,RS,RIO GRANDE DO SUL,06/05/2024,100000,100000,100000,220.0,4310801.0,IVOTI
8719,JACUTINGA,RS,RIO GRANDE DO SUL,23/04/2024,350000,700000,700000,223.0,4310900.0,JACUTINGA
8719,JACUTINGA,RS,RIO GRANDE DO SUL,08/05/2024,628612,628612,628612,223.0,4310900.0,JACUTINGA
8721,JAGUARAO,RS,RIO GRANDE DO SUL,16/04/2024,450000,900000,900000,224.0,4311007.0,JAGUARAO
8721,JAGUARAO,RS,RIO GRANDE DO SUL,23/04/2024,300000,600000,600000,224.0,4311007.0,JAGUARAO
8723,JAGUARI,RS,RIO GRANDE DO SUL,24/04/2024,300000,600000,600000,225.0,4311106.0,JAGUARI
8723,JAGUARI,RS,RIO GRANDE DO SUL,29/04/2024,50000,100000,100000,225.0,4311106.0,JAGUARI
8723,JAGUARI,RS,RIO GRANDE DO SUL,30/04/2024,268358,536716,536716,225.0,4311106.0,JAGUARI
8723,JAGUARI,RS,RIO GRANDE DO SUL,08/05/2024,83953,83953,83953,225.0,4311106.0,JAGUARI
8725,JULIO DE CASTILHOS,RS,RIO GRANDE DO SUL,24/04/2024,1150000,2300000,2300000,229.0,4311205.0,JULIO DE CASTILHOS
8725,JULIO DE CASTILHOS,RS,RIO GRANDE DO SUL,30/04/2024,300000,600000,600000,229.0,4311205.0,JULIO DE CASTILHOS
8727,LAGOA VERMELHA,RS,RIO GRANDE DO SUL,24/04/2024,1500000,3000000,3000000,233.0,4311304.0,LAGOA VERMELHA
8729,LAJEADO,RS,RIO GRANDE DO SUL,16/04/2024,600000,1200000,1200000,234.0,4311403.0,LAJEADO
8729,LAJEADO,RS,RIO GRANDE DO SUL,22/04/2024,1450000,2900000,2900000,234.0,4311403.0,LAJEADO
8729,LAJEADO,RS,RIO GRANDE DO SUL,23/04/2024,2467000,4934000,4934000,234.0,4311403.0,LAJEADO
8729,LAJEADO,RS,RIO GRANDE DO SUL,02/05/2024,150000,150000,150000,234.0,4311403.0,LAJEADO
8729,LAJEADO,RS,RIO GRANDE DO SUL,08/05/2024,759600,759600,759600,234.0,4311403.0,LAJEADO
8731,LAVRAS DO SUL,RS,RIO GRANDE DO SUL,16/04/2024,550000,1100000,1100000,236.0,4311502.0,LAVRAS DO SUL
8731,LAVRAS DO SUL,RS,RIO GRANDE DO SUL,22/04/2024,150000,300000,300000,236.0,4311502.0,LAVRAS DO SUL
8733,LIBERATO SALZANO,RS,RIO GRANDE DO SUL,16/04/2024,550000,1100000,1100000,237.0,4311601.0,LIBERATO SALZANO
8733,LIBERATO SALZANO,RS,RIO GRANDE DO SUL,17/04/2024,238750,477500,477500,237.0,4311601.0,LIBERATO SALZANO
8733,LIBERATO SALZANO,RS,RIO GRANDE DO SUL,23/04/2024,300000,600000,600000,237.0,4311601.0,LIBERATO SALZANO
8733,LIBERATO SALZANO,RS,RIO GRANDE DO SUL,08/05/2024,384205,384205,384205,237.0,4311601.0,LIBERATO SALZANO
8735,MACHADINHO,RS,RIO GRANDE DO SUL,17/04/2024,238750,477500,477500,240.0,4311700.0,MACHADINHO
8735,MACHADINHO,RS,RIO GRANDE DO SUL,22/04/2024,1216351,2432702,2432702,240.0,4311700.0,MACHADINHO
8737,MARAU,RS,RIO GRANDE DO SUL,16/04/2024,330000,660000,660000,246.0,4311809.0,MARAU
8737,MARAU,RS,RIO GRANDE DO SUL,22/04/2024,150000,300000,300000,246.0,4311809.0,MARAU
8737,MARAU,RS,RIO GRANDE DO SUL,23/04/2024,700000,1400000,1400000,246.0,4311809.0,MARAU
8741,MARIANO MORO,RS,RIO GRANDE DO SUL,12/04/2024,238750,477500,477500,249.0,4312005.0,MARIANO MORO
8741,MARIANO MORO,RS,RIO GRANDE DO SUL,16/04/2024,100000,200000,200000,249.0,4312005.0,MARIANO MORO
8741,MARIANO MORO,RS,RIO GRANDE DO SUL,23/04/2024,300000,600000,600000,249.0,4312005.0,MARIANO MORO
8743,MATA,RS,RIO GRANDE DO SUL,16/04/2024,300000,600000,600000,251.0,4312104.0,MATA
8743,MATA,RS,RIO GRANDE DO SUL,08/05/2024,239290,239290,239290,251.0,4312104.0,MATA
8745,MAXIMILIANO DE ALMEIDA,RS,RIO GRANDE DO SUL,16/04/2024,250000,500000,500000,255.0,4312203.0,MAXIMILIANO DE ALMEIDA
8747,MIRAGUAI,RS,RIO GRANDE DO SUL,16/04/2024,290000,580000,580000,257.0,4312302.0,MIRAGUAI
8749,MONTENEGRO,RS,RIO GRANDE DO SUL,24/04/2024,1830001,3660002,3660002,261.0,4312401.0,MONTENEGRO
8751,MOSTARDAS,RS,RIO GRANDE DO SUL,23/04/2024,450000,900000,900000,266.0,4312500.0,MOSTARDAS
8751,MOSTARDAS,RS,RIO GRANDE DO SUL,06/05/2024,50000,50000,50000,266.0,4312500.0,MOSTARDAS
8753,MUCUM,RS,RIO GRANDE DO SUL,12/04/2024,400000,800000,800000,267.0,4312609.0,MUCUM
8753,MUCUM,RS,RIO GRANDE DO SUL,24/04/2024,520000,1040000,1040000,267.0,4312609.0,MUCUM
8753,MUCUM,RS,RIO GRANDE DO SUL,30/04/2024,423102,846204,846204,267.0,4312609.0,MUCUM
8755,NAO-ME-TOQUE,RS,RIO GRANDE DO SUL,05/04/2024,50000,100000,100000,270.0,4312658.0,NAO-ME-TOQUE
8755,NAO-ME-TOQUE,RS,RIO GRANDE DO SUL,22/04/2024,550000,1100000,1100000,270.0,4312658.0,NAO-ME-TOQUE
8755,NAO-ME-TOQUE,RS,RIO GRANDE DO SUL,02/05/2024,50000,50000,50000,270.0,4312658.0,NAO-ME-TOQUE
8757,NONOAI,RS,RIO GRANDE DO SUL,24/04/2024,350000,700000,700000,272.0,4312708.0,NONOAI
8757,NONOAI,RS,RIO GRANDE DO SUL,30/04/2024,400000,800000,800000,272.0,4312708.0,NONOAI
8759,NOVA ARACA,RS,RIO GRANDE DO SUL,22/04/2024,150000,300000,300000,274.0,4312807.0,NOVA ARACA
8759,NOVA ARACA,RS,RIO GRANDE DO SUL,23/04/2024,203000,406000,406000,274.0,4312807.0,NOVA ARACA
8761,NOVA BASSANO,RS,RIO GRANDE DO SUL,22/04/2024,846857,1693714,1693714,275.0,4312906.0,NOVA BASSANO
8761,NOVA BASSANO,RS,RIO GRANDE DO SUL,23/04/2024,784205,1568410,1568410,275.0,4312906.0,NOVA BASSANO
8761,NOVA BASSANO,RS,RIO GRANDE DO SUL,30/04/2024,8143,16286,16286,275.0,4312906.0,NOVA BASSANO
8763,NOVA BRESCIA,RS,RIO GRANDE DO SUL,16/04/2024,100000,200000,200000,277.0,4313003.0,NOVA BRESCIA
8763,NOVA BRESCIA,RS,RIO GRANDE DO SUL,30/04/2024,100000,200000,200000,277.0,4313003.0,NOVA BRESCIA
8765,NOVA PALMA,RS,RIO GRANDE DO SUL,22/04/2024,200000,400000,400000,282.0,4313102.0,NOVA PALMA
8765,NOVA PALMA,RS,RIO GRANDE DO SUL,24/04/2024,450000,900000,900000,282.0,4313102.0,NOVA PALMA
8767,NOVA PETROPOLIS,RS,RIO GRANDE DO SUL,16/04/2024,806000,1612000,1612000,283.0,4313201.0,NOVA PETROPOLIS
8767,NOVA PETROPOLIS,RS,RIO GRANDE DO SUL,30/04/2024,250000,500000,500000,283.0,4313201.0,NOVA PETROPOLIS
8767,NOVA PETROPOLIS,RS,RIO GRANDE DO SUL,02/05/2024,100000,100000,100000,283.0,4313201.0,NOVA PETROPOLIS
8767,NOVA PETROPOLIS,RS,RIO GRANDE DO SUL,08/05/2024,198756,198756,198756,283.0,4313201.0,NOVA PETROPOLIS
8769,NOVA PRATA,RS,RIO GRANDE DO SUL,12/04/2024,100000,200000,200000,284.0,4313300.0,NOVA PRATA
8769,NOVA PRATA,RS,RIO GRANDE DO SUL,16/04/2024,400000,800000,800000,284.0,4313300.0,NOVA PRATA
8769,NOVA PRATA,RS,RIO GRANDE DO SUL,30/04/2024,300000,600000,600000,284.0,4313300.0,NOVA PRATA
8769,NOVA PRATA,RS,RIO GRANDE DO SUL,08/05/2024,473812,473812,473812,284.0,4313300.0,NOVA PRATA
8771,NOVO HAMBURGO,RS,RIO GRANDE DO SUL,16/04/2024,700000,1400000,1400000,289.0,4313409.0,NOVO HAMBURGO
8771,NOVO HAMBURGO,RS,RIO GRANDE DO SUL,22/04/2024,520000,1040000,1040000,289.0,4313409.0,NOVO HAMBURGO
8771,NOVO HAMBURGO,RS,RIO GRANDE DO SUL,26/04/2024,90000,180000,180000,289.0,4313409.0,NOVO HAMBURGO
8771,NOVO HAMBURGO,RS,RIO GRANDE DO SUL,30/04/2024,100000,200000,200000,289.0,4313409.0,NOVO HAMBURGO
8771,NOVO HAMBURGO,RS,RIO GRANDE DO SUL,08/05/2024,100000,100000,100000,289.0,4313409.0,NOVO HAMBURGO
8771,NOVO HAMBURGO,RS,RIO GRANDE DO SUL,09/05/2024,98046,98046,98046,289.0,4313409.0,NOVO HAMBURGO
8773,OSORIO,RS,RIO GRANDE DO SUL,23/04/2024,400000,800000,800000,294.0,4313508.0,OSORIO
8773,OSORIO,RS,RIO GRANDE DO SUL,02/05/2024,100000,100000,100000,294.0,4313508.0,OSORIO
8775,PAIM FILHO,RS,RIO GRANDE DO SUL,16/04/2024,650000,1300000,1300000,295.0,4313607.0,PAIM FILHO
8777,PALMEIRA DAS MISSOES,RS,RIO GRANDE DO SUL,24/04/2024,1940000,3880000,3880000,297.0,4313706.0,PALMEIRA DAS MISSOES
8777,PALMEIRA DAS MISSOES,RS,RIO GRANDE DO SUL,30/04/2024,700000,1400000,1400000,297.0,4313706.0,PALMEIRA DAS MISSOES
8779,PALMITINHO,RS,RIO GRANDE DO SUL,16/04/2024,380000,760000,760000,298.0,4313805.0,PALMITINHO
8779,PALMITINHO,RS,RIO GRANDE DO SUL,23/04/2024,50000,100000,100000,298.0,4313805.0,PALMITINHO
8781,PANAMBI,RS,RIO GRANDE DO SUL,24/04/2024,500000,1000000,1000000,299.0,4313904.0,PANAMBI
8781,PANAMBI,RS,RIO GRANDE DO SUL,26/04/2024,110000,220000,220000,299.0,4313904.0,PANAMBI
8781,PANAMBI,RS,RIO GRANDE DO SUL,30/04/2024,2970000,5940000,5940000,299.0,4313904.0,PANAMBI
8781,PANAMBI,RS,RIO GRANDE DO SUL,08/05/2024,484205,484205,484205,299.0,4313904.0,PANAMBI
8783,PARAI,RS,RIO GRANDE DO SUL,16/04/2024,650000,1300000,1300000,301.0,4314001.0,PARAI
8783,PARAI,RS,RIO GRANDE DO SUL,26/04/2024,50000,100000,100000,301.0,4314001.0,PARAI
8783,PARAI,RS,RIO GRANDE DO SUL,30/04/2024,426259,852518,852518,301.0,4314001.0,PARAI
8785,PASSO FUNDO,RS,RIO GRANDE DO SUL,24/04/2024,850000,1700000,1700000,307.0,4314100.0,PASSO FUNDO
8787,PEDRO OSORIO,RS,RIO GRANDE DO SUL,23/04/2024,250000,500000,500000,311.0,4314209.0,PEDRO OSORIO
8789,PEJUCARA,RS,RIO GRANDE DO SUL,08/04/2024,50000,100000,100000,312.0,4314308.0,PEJUCARA
8789,PEJUCARA,RS,RIO GRANDE DO SUL,23/04/2024,150000,300000,300000,312.0,4314308.0,PEJUCARA
8791,PELOTAS,RS,RIO GRANDE DO SUL,16/04/2024,1200000,2400000,2400000,313.0,4314407.0,PELOTAS
8791,PELOTAS,RS,RIO GRANDE DO SUL,22/04/2024,6775000,13550000,13550000,313.0,4314407.0,PELOTAS
8791,PELOTAS,RS,RIO GRANDE DO SUL,30/04/2024,80274,160548,160548,313.0,4314407.0,PELOTAS
8791,PELOTAS,RS,RIO GRANDE DO SUL,02/05/2024,200000,200000,200000,313.0,4314407.0,PELOTAS
8793,PINHEIRO MACHADO,RS,RIO GRANDE DO SUL,24/04/2024,150000,300000,300000,319.0,4314506.0,PINHEIRO MACHADO
8795,PIRATINI,RS,RIO GRANDE DO SUL,16/04/2024,120000,240000,240000,322.0,4314605.0,PIRATINI
8795,PIRATINI,RS,RIO GRANDE DO SUL,22/04/2024,100000,200000,200000,322.0,4314605.0,PIRATINI
8795,PIRATINI,RS,RIO GRANDE DO SUL,23/04/2024,400000,800000,800000,322.0,4314605.0,PIRATINI
8797,PLANALTO,RS,RIO GRANDE DO SUL,16/04/2024,800000,1600000,1600000,323.0,4314704.0,PLANALTO
8799,PORTAO,RS,RIO GRANDE DO SUL,16/04/2024,410000,820000,820000,327.0,4314803.0,PORTAO
8799,PORTAO,RS,RIO GRANDE DO SUL,23/04/2024,500000,1000000,1000000,327.0,4314803.0,PORTAO
8801,PORTO ALEGRE,RS,RIO GRANDE DO SUL,23/04/2024,600000,1200000,1200000,328.0,4314902.0,PORTO ALEGRE
8801,PORTO ALEGRE,RS,RIO GRANDE DO SUL,24/04/2024,4733948,9467896,9467896,328.0,4314902.0,PORTO ALEGRE
8801,PORTO ALEGRE,RS,RIO GRANDE DO SUL,26/04/2024,700000,1400000,1400000,328.0,4314902.0,PORTO ALEGRE
8801,PORTO ALEGRE,RS,RIO GRANDE DO SUL,30/04/2024,17189906,34379812,34379812,328.0,4314902.0,PORTO ALEGRE
8801,PORTO ALEGRE,RS,RIO GRANDE DO SUL,03/05/2024,100000,100000,100000,328.0,4314902.0,PORTO ALEGRE
8801,PORTO ALEGRE,RS,RIO GRANDE DO SUL,06/05/2024,250000,250000,250000,328.0,4314902.0,PORTO ALEGRE
8805,PORTO XAVIER,RS,RIO GRANDE DO SUL,23/04/2024,1250000,2500000,2500000,332.0,4315107.0,PORTO XAVIER
8807,PUTINGA,RS,RIO GRANDE DO SUL,17/04/2024,238750,477500,477500,337.0,4315206.0,PUTINGA
8807,PUTINGA,RS,RIO GRANDE DO SUL,22/04/2024,200000,400000,400000,337.0,4315206.0,PUTINGA
8807,PUTINGA,RS,RIO GRANDE DO SUL,23/04/2024,121851,243702,243702,337.0,4315206.0,PUTINGA
8807,PUTINGA,RS,RIO GRANDE DO SUL,08/05/2024,304800,304800,304800,337.0,4315206.0,PUTINGA
8809,QUARAI,RS,RIO GRANDE DO SUL,23/04/2024,600000,1200000,1200000,338.0,4315305.0,QUARAI
8809,QUARAI,RS,RIO GRANDE DO SUL,25/04/2024,50000,100000,100000,338.0,4315305.0,QUARAI
8809,QUARAI,RS,RIO GRANDE DO SUL,26/04/2024,100000,200000,200000,338.0,4315305.0,QUARAI
8809,QUARAI,RS,RIO GRANDE DO SUL,09/05/2024,100000,100000,100000,338.0,4315305.0,QUARAI
8811,REDENTORA,RS,RIO GRANDE DO SUL,23/04/2024,300000,600000,600000,342.0,4315404.0,REDENTORA
8813,RESTINGA SECA,RS,RIO GRANDE DO SUL,23/04/2024,200000,400000,400000,344.0,4315503.0,RESTINGA SECA
8813,RESTINGA SECA,RS,RIO GRANDE DO SUL,26/04/2024,200000,400000,400000,344.0,4315503.0,RESTINGA SECA
8815,RIO GRANDE,RS,RIO GRANDE DO SUL,16/04/2024,700000,1400000,1400000,346.0,4315602.0,RIO GRANDE
8815,RIO GRANDE,RS,RIO GRANDE DO SUL,25/04/2024,250000,500000,500000,346.0,4315602.0,RIO GRANDE
8815,RIO GRANDE,RS,RIO GRANDE DO SUL,30/04/2024,2257036,4514072,4514072,346.0,4315602.0,RIO GRANDE
8815,RIO GRANDE,RS,RIO GRANDE DO SUL,08/05/2024,4354579,4354579,4354579,346.0,4315602.0,RIO GRANDE
8817,RIO PARDO,RS,RIO GRANDE DO SUL,01/04/2024,150000,300000,300000,347.0,4315701.0,RIO PARDO
8817,RIO PARDO,RS,RIO GRANDE DO SUL,24/04/2024,350000,700000,700000,347.0,4315701.0,RIO PARDO
8817,RIO PARDO,RS,RIO GRANDE DO SUL,26/04/2024,50000,100000,100000,347.0,4315701.0,RIO PARDO
8819,ROCA SALES,RS,RIO GRANDE DO SUL,16/04/2024,900000,1800000,1800000,349.0,4315800.0,ROCA SALES
8819,ROCA SALES,RS,RIO GRANDE DO SUL,02/05/2024,200000,200000,200000,349.0,4315800.0,ROCA SALES
8819,ROCA SALES,RS,RIO GRANDE DO SUL,08/05/2024,874294,874294,874294,349.0,4315800.0,ROCA SALES
8821,RODEIO BONITO,RS,RIO GRANDE DO SUL,22/04/2024,100000,200000,200000,350.0,4315909.0,RODEIO BONITO
8821,RODEIO BONITO,RS,RIO GRANDE DO SUL,23/04/2024,650000,1300000,1300000,350.0,4315909.0,RODEIO BONITO
8823,ROLANTE,RS,RIO GRANDE DO SUL,22/04/2024,500000,1000000,1000000,352.0,4316006.0,ROLANTE
8823,ROLANTE,RS,RIO GRANDE DO SUL,26/04/2024,238750,477500,477500,352.0,4316006.0,ROLANTE
8825,RONDA ALTA,RS,RIO GRANDE DO SUL,24/04/2024,750000,1500000,1500000,353.0,4316105.0,RONDA ALTA
8825,RONDA ALTA,RS,RIO GRANDE DO SUL,30/04/2024,300000,600000,600000,353.0,4316105.0,RONDA ALTA
8827,RONDINHA,RS,RIO GRANDE DO SUL,16/04/2024,350000,700000,700000,354.0,4316204.0,RONDINHA
8827,RONDINHA,RS,RIO GRANDE DO SUL,30/04/2024,349698,699396,699396,354.0,4316204.0,RONDINHA
8829,ROQUE GONZALES,RS,RIO GRANDE DO SUL,22/04/2024,300000,600000,600000,355.0,4316303.0,ROQUE GONZALES
8831,ROSARIO DO SUL,RS,RIO GRANDE DO SUL,23/04/2024,100000,200000,200000,356.0,4316402.0,ROSARIO DO SUL
8833,SALVADOR DO SUL,RS,RIO GRANDE DO SUL,24/04/2024,600000,1200000,1200000,361.0,4316501.0,SALVADOR DO SUL
8835,SANANDUVA,RS,RIO GRANDE DO SUL,16/04/2024,350000,700000,700000,362.0,4316600.0,SANANDUVA
8835,SANANDUVA,RS,RIO GRANDE DO SUL,22/04/2024,250000,500000,500000,362.0,4316600.0,SANANDUVA
8837,SANTA BARBARA DO SUL,RS,RIO GRANDE DO SUL,16/04/2024,250000,500000,500000,363.0,4316709.0,SANTA BARBARA DO SUL
