"";"name_muni";"abbrev_state";"code_muni";"Data";"Valor"
"9150";"SAOPEDRODOSUL";"RS";4319406;"10/04/2024";0
"9151";"SAOPEDRODOSUL";"RS";4319406;"12/04/2024";0
"9152";"SAOPEDRODOSUL";"RS";4319406;"15/04/2024";0
"9153";"SAOPEDRODOSUL";"RS";4319406;"16/04/2024";1600000
"9154";"SAOPEDRODOSUL";"RS";4319406;"17/04/2024";0
"9155";"SAOPEDRODOSUL";"RS";4319406;"18/04/2024";0
"9156";"SAOPEDRODOSUL";"RS";4319406;"19/04/2024";0
"9157";"SAOPEDRODOSUL";"RS";4319406;"22/04/2024";0
"9158";"SAOPEDRODOSUL";"RS";4319406;"23/04/2024";0
"9159";"SAOPEDRODOSUL";"RS";4319406;"24/04/2024";0
"9160";"SAOPEDRODOSUL";"RS";4319406;"25/04/2024";0
"9161";"SAOPEDRODOSUL";"RS";4319406;"26/04/2024";0
"9162";"SAOPEDRODOSUL";"RS";4319406;"29/04/2024";0
"9163";"SAOPEDRODOSUL";"RS";4319406;"30/04/2024";0
"9164";"SAOPEDRODOSUL";"RS";4319406;"02/05/2024";0
"9165";"SAOPEDRODOSUL";"RS";4319406;"03/05/2024";0
"9166";"SAOPEDRODOSUL";"RS";4319406;"06/05/2024";0
"9167";"SAOPEDRODOSUL";"RS";4319406;"07/05/2024";0
"9168";"SAOPEDRODOSUL";"RS";4319406;"08/05/2024";0
"9169";"SAOSEPE";"RS";4319604;"26/03/2024";0
"9170";"SAOSEPE";"RS";4319604;"01/04/2024";0
"9171";"SAOSEPE";"RS";4319604;"05/04/2024";0
"9172";"SAOSEPE";"RS";4319604;"08/04/2024";0
"9173";"SAOSEPE";"RS";4319604;"09/04/2024";0
"9174";"SAOSEPE";"RS";4319604;"10/04/2024";0
"9175";"SAOSEPE";"RS";4319604;"12/04/2024";0
"9176";"SAOSEPE";"RS";4319604;"15/04/2024";0
"9177";"SAOSEPE";"RS";4319604;"16/04/2024";0
"9178";"SAOSEPE";"RS";4319604;"17/04/2024";0
"9179";"SAOSEPE";"RS";4319604;"18/04/2024";0
"9180";"SAOSEPE";"RS";4319604;"19/04/2024";0
"9181";"SAOSEPE";"RS";4319604;"22/04/2024";0
"9182";"SAOSEPE";"RS";4319604;"23/04/2024";0
"9183";"SAOSEPE";"RS";4319604;"24/04/2024";1200000
"9184";"SAOSEPE";"RS";4319604;"25/04/2024";0
"9185";"SAOSEPE";"RS";4319604;"26/04/2024";0
"9186";"SAOSEPE";"RS";4319604;"29/04/2024";0
"9187";"SAOSEPE";"RS";4319604;"30/04/2024";0
"9188";"SAOSEPE";"RS";4319604;"02/05/2024";0
"9189";"SAOSEPE";"RS";4319604;"03/05/2024";0
"9190";"SAOSEPE";"RS";4319604;"06/05/2024";0
"9191";"SAOSEPE";"RS";4319604;"07/05/2024";0
"9192";"SAOSEPE";"RS";4319604;"08/05/2024";0
"9193";"SAOVALENTIM";"RS";4319703;"26/03/2024";0
"9194";"SAOVALENTIM";"RS";4319703;"01/04/2024";0
"9195";"SAOVALENTIM";"RS";4319703;"05/04/2024";0
"9196";"SAOVALENTIM";"RS";4319703;"08/04/2024";0
"9197";"SAOVALENTIM";"RS";4319703;"09/04/2024";0
"9198";"SAOVALENTIM";"RS";4319703;"10/04/2024";0
"9199";"SAOVALENTIM";"RS";4319703;"12/04/2024";0
"9200";"SAOVALENTIM";"RS";4319703;"15/04/2024";0
"9201";"SAOVALENTIM";"RS";4319703;"16/04/2024";5e+05
"9202";"SAOVALENTIM";"RS";4319703;"17/04/2024";0
"9203";"SAOVALENTIM";"RS";4319703;"18/04/2024";0
"9204";"SAOVALENTIM";"RS";4319703;"19/04/2024";0
"9205";"SAOVALENTIM";"RS";4319703;"22/04/2024";0
"9206";"SAOVALENTIM";"RS";4319703;"23/04/2024";0
"9207";"SAOVALENTIM";"RS";4319703;"24/04/2024";0
"9208";"SAOVALENTIM";"RS";4319703;"25/04/2024";0
"9209";"SAOVALENTIM";"RS";4319703;"26/04/2024";0
"9210";"SAOVALENTIM";"RS";4319703;"29/04/2024";0
"9211";"SAOVALENTIM";"RS";4319703;"30/04/2024";0
"9212";"SAOVALENTIM";"RS";4319703;"02/05/2024";0
"9213";"SAOVALENTIM";"RS";4319703;"03/05/2024";0
"9214";"SAOVALENTIM";"RS";4319703;"06/05/2024";0
"9215";"SAOVALENTIM";"RS";4319703;"07/05/2024";0
"9216";"SAOVALENTIM";"RS";4319703;"08/05/2024";0
"9217";"SAOVALENTIMDOSUL";"RS";4319711;"26/03/2024";0
"9218";"SAOVALENTIMDOSUL";"RS";4319711;"01/04/2024";0
"9219";"SAOVALENTIMDOSUL";"RS";4319711;"05/04/2024";0
"9220";"SAOVALENTIMDOSUL";"RS";4319711;"08/04/2024";0
"9221";"SAOVALENTIMDOSUL";"RS";4319711;"09/04/2024";0
"9222";"SAOVALENTIMDOSUL";"RS";4319711;"10/04/2024";0
"9223";"SAOVALENTIMDOSUL";"RS";4319711;"12/04/2024";0
"9224";"SAOVALENTIMDOSUL";"RS";4319711;"15/04/2024";0
"9225";"SAOVALENTIMDOSUL";"RS";4319711;"16/04/2024";0
"9226";"SAOVALENTIMDOSUL";"RS";4319711;"17/04/2024";477500
"9227";"SAOVALENTIMDOSUL";"RS";4319711;"18/04/2024";0
"9228";"SAOVALENTIMDOSUL";"RS";4319711;"19/04/2024";0
"9229";"SAOVALENTIMDOSUL";"RS";4319711;"22/04/2024";0
"9230";"SAOVALENTIMDOSUL";"RS";4319711;"23/04/2024";0
"9231";"SAOVALENTIMDOSUL";"RS";4319711;"24/04/2024";9e+05
"9232";"SAOVALENTIMDOSUL";"RS";4319711;"25/04/2024";0
"9233";"SAOVALENTIMDOSUL";"RS";4319711;"26/04/2024";0
"9234";"SAOVALENTIMDOSUL";"RS";4319711;"29/04/2024";0
"9235";"SAOVALENTIMDOSUL";"RS";4319711;"30/04/2024";0
"9236";"SAOVALENTIMDOSUL";"RS";4319711;"02/05/2024";0
"9237";"SAOVALENTIMDOSUL";"RS";4319711;"03/05/2024";0
"9238";"SAOVALENTIMDOSUL";"RS";4319711;"06/05/2024";0
"9239";"SAOVALENTIMDOSUL";"RS";4319711;"07/05/2024";0
"9240";"SAOVALENTIMDOSUL";"RS";4319711;"08/05/2024";0
"9241";"SAOVENDELINO";"RS";4319752;"26/03/2024";0
"9242";"SAOVENDELINO";"RS";4319752;"01/04/2024";0
"9243";"SAOVENDELINO";"RS";4319752;"05/04/2024";0
"9244";"SAOVENDELINO";"RS";4319752;"08/04/2024";0
"9245";"SAOVENDELINO";"RS";4319752;"09/04/2024";0
"9246";"SAOVENDELINO";"RS";4319752;"10/04/2024";0
"9247";"SAOVENDELINO";"RS";4319752;"12/04/2024";0
"9248";"SAOVENDELINO";"RS";4319752;"15/04/2024";0
"9249";"SAOVENDELINO";"RS";4319752;"16/04/2024";0
"9250";"SAOVENDELINO";"RS";4319752;"17/04/2024";0
"9251";"SAOVENDELINO";"RS";4319752;"18/04/2024";0
"9252";"SAOVENDELINO";"RS";4319752;"19/04/2024";0
"9253";"SAOVENDELINO";"RS";4319752;"22/04/2024";0
"9254";"SAOVENDELINO";"RS";4319752;"23/04/2024";0
"9255";"SAOVENDELINO";"RS";4319752;"24/04/2024";583586
"9256";"SAOVENDELINO";"RS";4319752;"25/04/2024";0
"9257";"SAOVENDELINO";"RS";4319752;"26/04/2024";0
"9258";"SAOVENDELINO";"RS";4319752;"29/04/2024";0
"9259";"SAOVENDELINO";"RS";4319752;"30/04/2024";0
"9260";"SAOVENDELINO";"RS";4319752;"02/05/2024";0
"9261";"SAOVENDELINO";"RS";4319752;"03/05/2024";0
"9262";"SAOVENDELINO";"RS";4319752;"06/05/2024";0
"9263";"SAOVENDELINO";"RS";4319752;"07/05/2024";0
"9264";"SAOVENDELINO";"RS";4319752;"08/05/2024";299823
"9265";"SAOVICENTEDOSUL";"RS";4319802;"26/03/2024";0
"9266";"SAOVICENTEDOSUL";"RS";4319802;"01/04/2024";0
"9267";"SAOVICENTEDOSUL";"RS";4319802;"05/04/2024";0
"9268";"SAOVICENTEDOSUL";"RS";4319802;"08/04/2024";0
"9269";"SAOVICENTEDOSUL";"RS";4319802;"09/04/2024";0
"9270";"SAOVICENTEDOSUL";"RS";4319802;"10/04/2024";0
"9271";"SAOVICENTEDOSUL";"RS";4319802;"12/04/2024";0
"9272";"SAOVICENTEDOSUL";"RS";4319802;"15/04/2024";0
"9273";"SAOVICENTEDOSUL";"RS";4319802;"16/04/2024";7e+05
"9274";"SAOVICENTEDOSUL";"RS";4319802;"17/04/2024";0
"9275";"SAOVICENTEDOSUL";"RS";4319802;"18/04/2024";0
"9276";"SAOVICENTEDOSUL";"RS";4319802;"19/04/2024";0
"9277";"SAOVICENTEDOSUL";"RS";4319802;"22/04/2024";0
"9278";"SAOVICENTEDOSUL";"RS";4319802;"23/04/2024";0
"9279";"SAOVICENTEDOSUL";"RS";4319802;"24/04/2024";0
"9280";"SAOVICENTEDOSUL";"RS";4319802;"25/04/2024";0
"9281";"SAOVICENTEDOSUL";"RS";4319802;"26/04/2024";0
"9282";"SAOVICENTEDOSUL";"RS";4319802;"29/04/2024";0
"9283";"SAOVICENTEDOSUL";"RS";4319802;"30/04/2024";0
"9284";"SAOVICENTEDOSUL";"RS";4319802;"02/05/2024";0
"9285";"SAOVICENTEDOSUL";"RS";4319802;"03/05/2024";0
"9286";"SAOVICENTEDOSUL";"RS";4319802;"06/05/2024";0
"9287";"SAOVICENTEDOSUL";"RS";4319802;"07/05/2024";0
"9288";"SAOVICENTEDOSUL";"RS";4319802;"08/05/2024";83953
"9289";"SAPIRANGA";"RS";4319901;"26/03/2024";0
"9290";"SAPIRANGA";"RS";4319901;"01/04/2024";0
"9291";"SAPIRANGA";"RS";4319901;"05/04/2024";0
"9292";"SAPIRANGA";"RS";4319901;"08/04/2024";0
"9293";"SAPIRANGA";"RS";4319901;"09/04/2024";0
"9294";"SAPIRANGA";"RS";4319901;"10/04/2024";0
"9295";"SAPIRANGA";"RS";4319901;"12/04/2024";0
"9296";"SAPIRANGA";"RS";4319901;"15/04/2024";0
"9297";"SAPIRANGA";"RS";4319901;"16/04/2024";0
"9298";"SAPIRANGA";"RS";4319901;"17/04/2024";477500
"9299";"SAPIRANGA";"RS";4319901;"18/04/2024";0
"9300";"SAPIRANGA";"RS";4319901;"19/04/2024";0
"9301";"SAPIRANGA";"RS";4319901;"22/04/2024";0
"9302";"SAPIRANGA";"RS";4319901;"23/04/2024";1800000
"9303";"SAPIRANGA";"RS";4319901;"24/04/2024";0
"9304";"SAPIRANGA";"RS";4319901;"25/04/2024";0
"9305";"SAPIRANGA";"RS";4319901;"26/04/2024";0
"9306";"SAPIRANGA";"RS";4319901;"29/04/2024";0
"9307";"SAPIRANGA";"RS";4319901;"30/04/2024";0
"9308";"SAPIRANGA";"RS";4319901;"02/05/2024";0
"9309";"SAPIRANGA";"RS";4319901;"03/05/2024";0
"9310";"SAPIRANGA";"RS";4319901;"06/05/2024";50000
"9311";"SAPIRANGA";"RS";4319901;"07/05/2024";0
"9312";"SAPIRANGA";"RS";4319901;"08/05/2024";611000
"9313";"SAPUCAIADOSUL";"RS";4320008;"26/03/2024";0
"9314";"SAPUCAIADOSUL";"RS";4320008;"01/04/2024";0
"9315";"SAPUCAIADOSUL";"RS";4320008;"05/04/2024";0
"9316";"SAPUCAIADOSUL";"RS";4320008;"08/04/2024";0
"9317";"SAPUCAIADOSUL";"RS";4320008;"09/04/2024";0
"9318";"SAPUCAIADOSUL";"RS";4320008;"10/04/2024";0
"9319";"SAPUCAIADOSUL";"RS";4320008;"12/04/2024";0
"9320";"SAPUCAIADOSUL";"RS";4320008;"15/04/2024";0
"9321";"SAPUCAIADOSUL";"RS";4320008;"16/04/2024";0
"9322";"SAPUCAIADOSUL";"RS";4320008;"17/04/2024";0
"9323";"SAPUCAIADOSUL";"RS";4320008;"18/04/2024";0
"9324";"SAPUCAIADOSUL";"RS";4320008;"19/04/2024";0
"9325";"SAPUCAIADOSUL";"RS";4320008;"22/04/2024";0
"9326";"SAPUCAIADOSUL";"RS";4320008;"23/04/2024";6e+05
"9327";"SAPUCAIADOSUL";"RS";4320008;"24/04/2024";6e+05
"9328";"SAPUCAIADOSUL";"RS";4320008;"25/04/2024";0
"9329";"SAPUCAIADOSUL";"RS";4320008;"26/04/2024";0
"9330";"SAPUCAIADOSUL";"RS";4320008;"29/04/2024";0
"9331";"SAPUCAIADOSUL";"RS";4320008;"30/04/2024";2e+06
"9332";"SAPUCAIADOSUL";"RS";4320008;"02/05/2024";0
"9333";"SAPUCAIADOSUL";"RS";4320008;"03/05/2024";0
"9334";"SAPUCAIADOSUL";"RS";4320008;"06/05/2024";0
"9335";"SAPUCAIADOSUL";"RS";4320008;"07/05/2024";0
"9336";"SAPUCAIADOSUL";"RS";4320008;"08/05/2024";669977
"9337";"SARANDI";"RS";4320107;"26/03/2024";0
"9338";"SARANDI";"RS";4320107;"01/04/2024";0
"9339";"SARANDI";"RS";4320107;"05/04/2024";0
"9340";"SARANDI";"RS";4320107;"08/04/2024";0
"9341";"SARANDI";"RS";4320107;"09/04/2024";0
"9342";"SARANDI";"RS";4320107;"10/04/2024";0
"9343";"SARANDI";"RS";4320107;"12/04/2024";0
"9344";"SARANDI";"RS";4320107;"15/04/2024";0
"9345";"SARANDI";"RS";4320107;"16/04/2024";1e+06
"9346";"SARANDI";"RS";4320107;"17/04/2024";0
"9347";"SARANDI";"RS";4320107;"18/04/2024";0
"9348";"SARANDI";"RS";4320107;"19/04/2024";0
"9349";"SARANDI";"RS";4320107;"22/04/2024";0
"9350";"SARANDI";"RS";4320107;"23/04/2024";6e+05
"9351";"SARANDI";"RS";4320107;"24/04/2024";0
"9352";"SARANDI";"RS";4320107;"25/04/2024";0
"9353";"SARANDI";"RS";4320107;"26/04/2024";0
"9354";"SARANDI";"RS";4320107;"29/04/2024";0
"9355";"SARANDI";"RS";4320107;"30/04/2024";0
"9356";"SARANDI";"RS";4320107;"02/05/2024";0
"9357";"SARANDI";"RS";4320107;"03/05/2024";0
"9358";"SARANDI";"RS";4320107;"06/05/2024";0
"9359";"SARANDI";"RS";4320107;"07/05/2024";0
"9360";"SARANDI";"RS";4320107;"08/05/2024";249981
"9361";"SEBERI";"RS";4320206;"26/03/2024";0
"9362";"SEBERI";"RS";4320206;"01/04/2024";0
"9363";"SEBERI";"RS";4320206;"05/04/2024";0
"9364";"SEBERI";"RS";4320206;"08/04/2024";0
"9365";"SEBERI";"RS";4320206;"09/04/2024";0
"9366";"SEBERI";"RS";4320206;"10/04/2024";0
"9367";"SEBERI";"RS";4320206;"12/04/2024";0
"9368";"SEBERI";"RS";4320206;"15/04/2024";0
"9369";"SEBERI";"RS";4320206;"16/04/2024";0
"9370";"SEBERI";"RS";4320206;"17/04/2024";0
"9371";"SEBERI";"RS";4320206;"18/04/2024";0
"9372";"SEBERI";"RS";4320206;"19/04/2024";0
"9373";"SEBERI";"RS";4320206;"22/04/2024";5e+05
"9374";"SEBERI";"RS";4320206;"23/04/2024";560000
"9375";"SEBERI";"RS";4320206;"24/04/2024";0
"9376";"SEBERI";"RS";4320206;"25/04/2024";0
"9377";"SEBERI";"RS";4320206;"26/04/2024";1e+05
"9378";"SEBERI";"RS";4320206;"29/04/2024";0
"9379";"SEBERI";"RS";4320206;"30/04/2024";1005500
"9380";"SEBERI";"RS";4320206;"02/05/2024";0
"9381";"SEBERI";"RS";4320206;"03/05/2024";0
"9382";"SEBERI";"RS";4320206;"06/05/2024";0
"9383";"SEBERI";"RS";4320206;"07/05/2024";0
"9384";"SEBERI";"RS";4320206;"08/05/2024";0
"9385";"SEDENOVA";"RS";4320230;"26/03/2024";0
"9386";"SEDENOVA";"RS";4320230;"01/04/2024";0
"9387";"SEDENOVA";"RS";4320230;"05/04/2024";0
"9388";"SEDENOVA";"RS";4320230;"08/04/2024";0
"9389";"SEDENOVA";"RS";4320230;"09/04/2024";0
"9390";"SEDENOVA";"RS";4320230;"10/04/2024";0
"9391";"SEDENOVA";"RS";4320230;"12/04/2024";0
"9392";"SEDENOVA";"RS";4320230;"15/04/2024";0
"9393";"SEDENOVA";"RS";4320230;"16/04/2024";4e+05
"9394";"SEDENOVA";"RS";4320230;"17/04/2024";0
"9395";"SEDENOVA";"RS";4320230;"18/04/2024";0
"9396";"SEDENOVA";"RS";4320230;"19/04/2024";0
"9397";"SEDENOVA";"RS";4320230;"22/04/2024";0
"9398";"SEDENOVA";"RS";4320230;"23/04/2024";0
"9399";"SEDENOVA";"RS";4320230;"24/04/2024";0
"9400";"SEDENOVA";"RS";4320230;"25/04/2024";0
"9401";"SEDENOVA";"RS";4320230;"26/04/2024";0
"9402";"SEDENOVA";"RS";4320230;"29/04/2024";0
"9403";"SEDENOVA";"RS";4320230;"30/04/2024";0
"9404";"SEDENOVA";"RS";4320230;"02/05/2024";0
"9405";"SEDENOVA";"RS";4320230;"03/05/2024";0
"9406";"SEDENOVA";"RS";4320230;"06/05/2024";0
"9407";"SEDENOVA";"RS";4320230;"07/05/2024";0
"9408";"SEDENOVA";"RS";4320230;"08/05/2024";254935
"9409";"SEGREDO";"RS";4320263;"26/03/2024";0
"9410";"SEGREDO";"RS";4320263;"01/04/2024";0
"9411";"SEGREDO";"RS";4320263;"05/04/2024";0
"9412";"SEGREDO";"RS";4320263;"08/04/2024";0
"9413";"SEGREDO";"RS";4320263;"09/04/2024";0
"9414";"SEGREDO";"RS";4320263;"10/04/2024";0
"9415";"SEGREDO";"RS";4320263;"12/04/2024";0
"9416";"SEGREDO";"RS";4320263;"15/04/2024";0
"9417";"SEGREDO";"RS";4320263;"16/04/2024";960000
"9418";"SEGREDO";"RS";4320263;"17/04/2024";0
"9419";"SEGREDO";"RS";4320263;"18/04/2024";0
"9420";"SEGREDO";"RS";4320263;"19/04/2024";0
"9421";"SEGREDO";"RS";4320263;"22/04/2024";0
"9422";"SEGREDO";"RS";4320263;"23/04/2024";0
"9423";"SEGREDO";"RS";4320263;"24/04/2024";0
"9424";"SEGREDO";"RS";4320263;"25/04/2024";0
"9425";"SEGREDO";"RS";4320263;"26/04/2024";0
"9426";"SEGREDO";"RS";4320263;"29/04/2024";0
"9427";"SEGREDO";"RS";4320263;"30/04/2024";0
"9428";"SEGREDO";"RS";4320263;"02/05/2024";0
"9429";"SEGREDO";"RS";4320263;"03/05/2024";0
"9430";"SEGREDO";"RS";4320263;"06/05/2024";0
"9431";"SEGREDO";"RS";4320263;"07/05/2024";0
"9432";"SEGREDO";"RS";4320263;"08/05/2024";0
"9433";"SENADORSALGADOFILHO";"RS";4320321;"26/03/2024";0
"9434";"SENADORSALGADOFILHO";"RS";4320321;"01/04/2024";0
"9435";"SENADORSALGADOFILHO";"RS";4320321;"05/04/2024";0
"9436";"SENADORSALGADOFILHO";"RS";4320321;"08/04/2024";0
"9437";"SENADORSALGADOFILHO";"RS";4320321;"09/04/2024";0
"9438";"SENADORSALGADOFILHO";"RS";4320321;"10/04/2024";0
"9439";"SENADORSALGADOFILHO";"RS";4320321;"12/04/2024";0
"9440";"SENADORSALGADOFILHO";"RS";4320321;"15/04/2024";0
"9441";"SENADORSALGADOFILHO";"RS";4320321;"16/04/2024";3e+05
"9442";"SENADORSALGADOFILHO";"RS";4320321;"17/04/2024";0
"9443";"SENADORSALGADOFILHO";"RS";4320321;"18/04/2024";0
"9444";"SENADORSALGADOFILHO";"RS";4320321;"19/04/2024";0
"9445";"SENADORSALGADOFILHO";"RS";4320321;"22/04/2024";0
"9446";"SENADORSALGADOFILHO";"RS";4320321;"23/04/2024";0
"9447";"SENADORSALGADOFILHO";"RS";4320321;"24/04/2024";0
"9448";"SENADORSALGADOFILHO";"RS";4320321;"25/04/2024";0
"9449";"SENADORSALGADOFILHO";"RS";4320321;"26/04/2024";0
"9450";"SENADORSALGADOFILHO";"RS";4320321;"29/04/2024";0
"9451";"SENADORSALGADOFILHO";"RS";4320321;"30/04/2024";0
"9452";"SENADORSALGADOFILHO";"RS";4320321;"02/05/2024";0
"9453";"SENADORSALGADOFILHO";"RS";4320321;"03/05/2024";0
"9454";"SENADORSALGADOFILHO";"RS";4320321;"06/05/2024";0
"9455";"SENADORSALGADOFILHO";"RS";4320321;"07/05/2024";0
"9456";"SENADORSALGADOFILHO";"RS";4320321;"08/05/2024";384205
"9457";"SENTINELADOSUL";"RS";4320354;"26/03/2024";0
"9458";"SENTINELADOSUL";"RS";4320354;"01/04/2024";0
"9459";"SENTINELADOSUL";"RS";4320354;"05/04/2024";0
"9460";"SENTINELADOSUL";"RS";4320354;"08/04/2024";0
"9461";"SENTINELADOSUL";"RS";4320354;"09/04/2024";0
"9462";"SENTINELADOSUL";"RS";4320354;"10/04/2024";0
"9463";"SENTINELADOSUL";"RS";4320354;"12/04/2024";0
"9464";"SENTINELADOSUL";"RS";4320354;"15/04/2024";0
"9465";"SENTINELADOSUL";"RS";4320354;"16/04/2024";1280000
"9466";"SENTINELADOSUL";"RS";4320354;"17/04/2024";0
"9467";"SENTINELADOSUL";"RS";4320354;"18/04/2024";0
"9468";"SENTINELADOSUL";"RS";4320354;"19/04/2024";0
"9469";"SENTINELADOSUL";"RS";4320354;"22/04/2024";0
"9470";"SENTINELADOSUL";"RS";4320354;"23/04/2024";0
"9471";"SENTINELADOSUL";"RS";4320354;"24/04/2024";0
"9472";"SENTINELADOSUL";"RS";4320354;"25/04/2024";0
"9473";"SENTINELADOSUL";"RS";4320354;"26/04/2024";0
"9474";"SENTINELADOSUL";"RS";4320354;"29/04/2024";0
"9475";"SENTINELADOSUL";"RS";4320354;"30/04/2024";0
"9476";"SENTINELADOSUL";"RS";4320354;"02/05/2024";0
"9477";"SENTINELADOSUL";"RS";4320354;"03/05/2024";0
"9478";"SENTINELADOSUL";"RS";4320354;"06/05/2024";0
"9479";"SENTINELADOSUL";"RS";4320354;"07/05/2024";0
"9480";"SENTINELADOSUL";"RS";4320354;"08/05/2024";0
"9481";"SERAFINACORREA";"RS";4320404;"26/03/2024";0
"9482";"SERAFINACORREA";"RS";4320404;"01/04/2024";0
"9483";"SERAFINACORREA";"RS";4320404;"05/04/2024";0
"9484";"SERAFINACORREA";"RS";4320404;"08/04/2024";0
"9485";"SERAFINACORREA";"RS";4320404;"09/04/2024";0
"9486";"SERAFINACORREA";"RS";4320404;"10/04/2024";0
"9487";"SERAFINACORREA";"RS";4320404;"12/04/2024";0
"9488";"SERAFINACORREA";"RS";4320404;"15/04/2024";3e+05
"9489";"SERAFINACORREA";"RS";4320404;"16/04/2024";0
"9490";"SERAFINACORREA";"RS";4320404;"17/04/2024";0
"9491";"SERAFINACORREA";"RS";4320404;"18/04/2024";0
"9492";"SERAFINACORREA";"RS";4320404;"19/04/2024";768410
"9493";"SERAFINACORREA";"RS";4320404;"22/04/2024";1773170
"9494";"SERAFINACORREA";"RS";4320404;"23/04/2024";1546000
"9495";"SERAFINACORREA";"RS";4320404;"24/04/2024";0
"9496";"SERAFINACORREA";"RS";4320404;"25/04/2024";0
"9497";"SERAFINACORREA";"RS";4320404;"26/04/2024";0
"9498";"SERAFINACORREA";"RS";4320404;"29/04/2024";0
"9499";"SERAFINACORREA";"RS";4320404;"30/04/2024";0
"9500";"SERAFINACORREA";"RS";4320404;"02/05/2024";0
"9501";"SERAFINACORREA";"RS";4320404;"03/05/2024";0
"9502";"SERAFINACORREA";"RS";4320404;"06/05/2024";0
"9503";"SERAFINACORREA";"RS";4320404;"07/05/2024";0
"9504";"SERAFINACORREA";"RS";4320404;"08/05/2024";0
"9505";"SERIO";"RS";4320453;"26/03/2024";0
"9506";"SERIO";"RS";4320453;"01/04/2024";0
"9507";"SERIO";"RS";4320453;"05/04/2024";0
"9508";"SERIO";"RS";4320453;"08/04/2024";0
"9509";"SERIO";"RS";4320453;"09/04/2024";0
"9510";"SERIO";"RS";4320453;"10/04/2024";0
"9511";"SERIO";"RS";4320453;"12/04/2024";0
"9512";"SERIO";"RS";4320453;"15/04/2024";0
"9513";"SERIO";"RS";4320453;"16/04/2024";3e+05
"9514";"SERIO";"RS";4320453;"17/04/2024";382000
"9515";"SERIO";"RS";4320453;"18/04/2024";0
"9516";"SERIO";"RS";4320453;"19/04/2024";0
"9517";"SERIO";"RS";4320453;"22/04/2024";0
"9518";"SERIO";"RS";4320453;"23/04/2024";0
"9519";"SERIO";"RS";4320453;"24/04/2024";0
"9520";"SERIO";"RS";4320453;"25/04/2024";0
"9521";"SERIO";"RS";4320453;"26/04/2024";0
"9522";"SERIO";"RS";4320453;"29/04/2024";0
"9523";"SERIO";"RS";4320453;"30/04/2024";0
"9524";"SERIO";"RS";4320453;"02/05/2024";0
"9525";"SERIO";"RS";4320453;"03/05/2024";0
"9526";"SERIO";"RS";4320453;"06/05/2024";0
"9527";"SERIO";"RS";4320453;"07/05/2024";0
"9528";"SERIO";"RS";4320453;"08/05/2024";0
"9529";"SERTAO";"RS";4320503;"26/03/2024";0
"9530";"SERTAO";"RS";4320503;"01/04/2024";0
"9531";"SERTAO";"RS";4320503;"05/04/2024";0
"9532";"SERTAO";"RS";4320503;"08/04/2024";0
"9533";"SERTAO";"RS";4320503;"09/04/2024";0
"9534";"SERTAO";"RS";4320503;"10/04/2024";0
"9535";"SERTAO";"RS";4320503;"12/04/2024";0
"9536";"SERTAO";"RS";4320503;"15/04/2024";0
"9537";"SERTAO";"RS";4320503;"16/04/2024";0
"9538";"SERTAO";"RS";4320503;"17/04/2024";0
"9539";"SERTAO";"RS";4320503;"18/04/2024";0
"9540";"SERTAO";"RS";4320503;"19/04/2024";0
"9541";"SERTAO";"RS";4320503;"22/04/2024";0
"9542";"SERTAO";"RS";4320503;"23/04/2024";0
"9543";"SERTAO";"RS";4320503;"24/04/2024";0
"9544";"SERTAO";"RS";4320503;"25/04/2024";0
"9545";"SERTAO";"RS";4320503;"26/04/2024";0
"9546";"SERTAO";"RS";4320503;"29/04/2024";0
"9547";"SERTAO";"RS";4320503;"30/04/2024";0
"9548";"SERTAO";"RS";4320503;"02/05/2024";0
"9549";"SERTAO";"RS";4320503;"03/05/2024";0
"9550";"SERTAO";"RS";4320503;"06/05/2024";0
"9551";"SERTAO";"RS";4320503;"07/05/2024";0
"9552";"SERTAO";"RS";4320503;"08/05/2024";149918
"9553";"SERTAOSANTANA";"RS";4320552;"26/03/2024";0
"9554";"SERTAOSANTANA";"RS";4320552;"01/04/2024";0
"9555";"SERTAOSANTANA";"RS";4320552;"05/04/2024";0
"9556";"SERTAOSANTANA";"RS";4320552;"08/04/2024";0
"9557";"SERTAOSANTANA";"RS";4320552;"09/04/2024";0
"9558";"SERTAOSANTANA";"RS";4320552;"10/04/2024";0
"9559";"SERTAOSANTANA";"RS";4320552;"12/04/2024";0
"9560";"SERTAOSANTANA";"RS";4320552;"15/04/2024";0
"9561";"SERTAOSANTANA";"RS";4320552;"16/04/2024";340000
"9562";"SERTAOSANTANA";"RS";4320552;"17/04/2024";0
"9563";"SERTAOSANTANA";"RS";4320552;"18/04/2024";0
"9564";"SERTAOSANTANA";"RS";4320552;"19/04/2024";0
"9565";"SERTAOSANTANA";"RS";4320552;"22/04/2024";0
"9566";"SERTAOSANTANA";"RS";4320552;"23/04/2024";0
"9567";"SERTAOSANTANA";"RS";4320552;"24/04/2024";0
"9568";"SERTAOSANTANA";"RS";4320552;"25/04/2024";0
"9569";"SERTAOSANTANA";"RS";4320552;"26/04/2024";0
"9570";"SERTAOSANTANA";"RS";4320552;"29/04/2024";0
"9571";"SERTAOSANTANA";"RS";4320552;"30/04/2024";0
"9572";"SERTAOSANTANA";"RS";4320552;"02/05/2024";0
"9573";"SERTAOSANTANA";"RS";4320552;"03/05/2024";0
